"identifier","name","thumbnail","description","mimetype","url","media","agegroup","domain","curriculargoal","competencies","language","category","sourceorg","audience","keywords","status","learningoutcomes","createdon","lastupdatedon"
"do_31373485871434956814461","Alphabet H","https://obj.diksha.gov.in/ntp-content-production/content/do_31373485871434956814461/artifact/do_3138381879358423041879_1689231925930_cards-1.thumb.jpg",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373485871434956814461/alphabet-h.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373485871434956814461/alphabet-h.pdf""}]",,,,,"English","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373488810762240014468","Alphabet I","https://obj.diksha.gov.in/ntp-content-production/content/do_31373488810762240014468/artifact/do_31383819144439398411384_1689232354333_cards-1.thumb.jpg",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373488810762240014468/alphabet-i.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373488810762240014468/alphabet-i.pdf""}]",,,,,"English","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373488957852876817667","Alphabet J","https://obj.diksha.gov.in/ntp-content-production/content/do_31373488957852876817667/artifact/do_3138382317694156801958_1689237276880_cards-1.thumb.jpg",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373488957852876817667/alphabet-j.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373488957852876817667/alphabet-j.pdf""}]",,,,,"English","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373489439645696017684","Alphabet K","https://obj.diksha.gov.in/ntp-content-production/content/do_31373489439645696017684/artifact/do_3138382335885475841959_1689237498867_cards-1.thumb.jpg",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373489439645696017684/alphabet-k.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373489439645696017684/alphabet-k.pdf""}]",,,,,"English","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373489562846003217687","Alphabet L","https://obj.diksha.gov.in/ntp-content-production/content/do_31373489562846003217687/artifact/do_31383823500333056011394_1689237671758_cards-1.thumb.jpg",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373489562846003217687/alphabet-l.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373489562846003217687/alphabet-l.pdf""}]",,,,,"English","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373489655635968014482","Alphabet M","https://obj.diksha.gov.in/ntp-content-production/content/do_31373489655635968014482/artifact/do_31383823612826419211395_1689237809063_cards-1.thumb.jpg",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373489655635968014482/alphabet-m.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373489655635968014482/alphabet-m.pdf""}]",,,,,"English","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373490354381619214492","Alphabet N","https://obj.diksha.gov.in/ntp-content-production/content/do_31373490354381619214492/artifact/do_3138382372598333441960_1689237947000_cards-1.thumb.jpg",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373490354381619214492/alphabet-n.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373490354381619214492/alphabet-n.pdf""}]",,,,,"English","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373490494063411214493","Alphabet O","https://obj.diksha.gov.in/ntp-content-production/content/do_31373490494063411214493/artifact/do_3138382384442081281962_1689238091841_cards-1.thumb.jpg",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373490494063411214493/alphabet-o.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373490494063411214493/alphabet-o.pdf""}]",,,,,"English","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373490656437043214495","Alphabet P","https://obj.diksha.gov.in/ntp-content-production/content/do_31373490656437043214495/artifact/do_31383823938548531211396_1689238206694_cards-1.thumb.jpg",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373490656437043214495/alphabet-p.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373490656437043214495/alphabet-p.pdf""}]",,,,,"English","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373490778156236814496","Alphabet Q","https://obj.diksha.gov.in/ntp-content-production/content/do_31373490778156236814496/artifact/do_31383824027243315211398_1689238314857_cards-1.thumb.jpg",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373490778156236814496/alphabet-q.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373490778156236814496/alphabet-q.pdf""}]",,,,,"English","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373490888055193614499","Alphabet R","https://obj.diksha.gov.in/ntp-content-production/content/do_31373490888055193614499/artifact/do_31383887058785894411719_1689315257783_cards-1.thumb.jpg",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373490888055193614499/alphabet-r.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373490888055193614499/alphabet-r.pdf""}]",,,,,"English","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373491165226598417697","Alphabet S","https://obj.diksha.gov.in/ntp-content-production/content/do_31373491165226598417697/artifact/do_31383825478293913611183_1689240086216_cards-1.thumb.jpg",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373491165226598417697/alphabet-s.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373491165226598417697/alphabet-s.pdf""}]",,,,,"English","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373491278122188814504","Alphabet T","https://obj.diksha.gov.in/ntp-content-production/content/do_31373491278122188814504/artifact/do_31383825553101619211404_1689240177493_cards-1.thumb.jpg",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373491278122188814504/alphabet-t.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373491278122188814504/alphabet-t.pdf""}]",,,,,"English","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373492321413529614512","Alphabet U","https://obj.diksha.gov.in/ntp-content-production/content/do_31373492321413529614512/artifact/do_31383825697705164811185_1689240353999_cards-1.thumb.jpg",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373492321413529614512/alphabet-u.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373492321413529614512/alphabet-u.pdf""}]",,,,,"English","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373491459095756814506","Alphabet V","https://obj.diksha.gov.in/ntp-content-production/content/do_31373491459095756814506/artifact/do_31383825787935948811406_1689240464057_cards-1.thumb.jpg",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373491459095756814506/alphabet-v.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373491459095756814506/alphabet-v.pdf""}]",,,,,"English","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373491649278771217700","Alphabet W","https://obj.diksha.gov.in/ntp-content-production/content/do_31373491649278771217700/artifact/do_31383825881533644811407_1689240578182_cards-1.thumb.jpg",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373491649278771217700/alphabet-w.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373491649278771217700/alphabet-w.pdf""}]",,,,,"English","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373491831395123214509","Alphabet X","https://obj.diksha.gov.in/ntp-content-production/content/do_31373491831395123214509/artifact/do_31383826043662336011408_1689240776191_cards-1.thumb.jpg",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373491831395123214509/alphabet-x.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373491831395123214509/alphabet-x.pdf""}]",,,,,"English","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373491939835084817703","Alphabet Y","https://obj.diksha.gov.in/ntp-content-production/content/do_31373491939835084817703/artifact/do_31383826128950886411409_1689240880244_cards-1.thumb.jpg",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373491939835084817703/alphabet-y.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373491939835084817703/alphabet-y.pdf""}]",,,,,"English","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373492061614080017706","Alphabet Z","https://obj.diksha.gov.in/ntp-content-production/content/do_31373492061614080017706/artifact/do_31383826213530009611410_1689240983486_cards-1.thumb.jpg",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373492061614080017706/alphabet-z.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373492061614080017706/alphabet-z.pdf""}]",,,,,"English","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373480428892160014007","Alphabet a","https://obj.diksha.gov.in/ntp-content-production/content/do_31373480428892160014007/artifact/do_3138381280870563841811_1689224621019_cards-thumbnail.thumb.png",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373480428892160014007/alphabet-a.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373480428892160014007/alphabet-a.pdf""}]",,,,,"English","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373480563834880017500","Alphabet b","https://obj.diksha.gov.in/ntp-content-production/content/do_31373480563834880017500/artifact/do_31383813171895500811288_1689225064043_cards-thumbnail.thumb.png",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373480563834880017500/alphabet-b.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373480563834880017500/alphabet-b.pdf""}]",,,,,"English","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373480829270425617504","Alphabet c","https://obj.diksha.gov.in/ntp-content-production/content/do_31373480829270425617504/artifact/do_31383813336433459211292_1689225264624_cards-thumbnail.thumb.png",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373480829270425617504/alphabet-c.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373480829270425617504/alphabet-c.pdf""}]",,,,,"English","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373480850252595214019","Alphabet d","https://obj.diksha.gov.in/ntp-content-production/content/do_31373480850252595214019/artifact/do_3138381352158822401813_1689225491140_cards-thumbnail.thumb.png",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373480850252595214019/alphabet-d.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373480850252595214019/alphabet-d.pdf""}]",,,,,"English","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373481206871654417509","Alphabet e","https://obj.diksha.gov.in/ntp-content-production/content/do_31373481206871654417509/artifact/do_31383813634239692811300_1689225628061_cards-thumbnail.thumb.png",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373481206871654417509/alphabet-e.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373481206871654417509/alphabet-e.pdf""}]",,,,,"English","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373481229471744014023","Alphabet f","https://obj.diksha.gov.in/ntp-content-production/content/do_31373481229471744014023/artifact/do_3138381506441953281820_1689227374096_cards-thumbnail.thumb.png",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373481229471744014023/alphabet-f.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373481229471744014023/alphabet-f.pdf""}]",,,,,"English","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373482579360972814044","Alphabet g","https://obj.diksha.gov.in/ntp-content-production/content/do_31373482579360972814044/artifact/do_3138381525771304961858_1689227609931_cards-thumbnail.thumb.png",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373482579360972814044/alphabet-g.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373482579360972814044/alphabet-g.pdf""}]",,,,,"English","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373482603764121617547","Alphabet h","https://obj.diksha.gov.in/ntp-content-production/content/do_31373482603764121617547/artifact/do_31383815484376678411330_1689227886962_cards-thumbnail.thumb.png",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373482603764121617547/alphabet-h.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373482603764121617547/alphabet-h.pdf""}]",,,,,"English","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373483064327372814053","Alphabet i","https://obj.diksha.gov.in/ntp-content-production/content/do_31373483064327372814053/artifact/do_31383815583240192011331_1689228007339_cards-thumbnail.thumb.png",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373483064327372814053/alphabet-i.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373483064327372814053/alphabet-i.pdf""}]",,,,,"English","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
"do_31373483079723417614054","Alphabet j","https://obj.diksha.gov.in/ntp-content-production/content/do_31373483079723417614054/artifact/do_3138381597615636481861_1689228487093_cards-thumbnail.thumb.png",,"application/pdf","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373483079723417614054/alphabet-j.pdf","[{""mimetype"":""application/pdf"",""url"":""https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31373483079723417614054/alphabet-j.pdf""}]",,,,,"English","Jaadui Pitara Box","NCERT","{Parents}",,"Live",,"NOW()",
